"id","platform","requests_handled","words_processed","avg_cpu_utilized","timestamp","success_rate","avg_vmemory_utilized","num_paragraphs"
1666,"lightsail",8,14409116,10.7625,"2023-11-28 04:01:09.553964",1,55.0625,40000
1667,"lightsail",7,12607866,10.5,"2023-11-28 04:01:12.106581",1,55.385714285714286,40000
1670,"lightsail",7,12597232,10.357142857142858,"2023-11-28 04:02:09.553934",1,57.028571428571425,40000
1671,"lightsail",7,12597232,10.357142857142858,"2023-11-28 04:02:13.940638",1,57.028571428571425,40000
1674,"lightsail",7,12594368,10.785714285714286,"2023-11-28 04:03:09.564804",1,51.971428571428575,40000
1675,"lightsail",7,12594368,10.600000000000001,"2023-11-28 04:03:12.342079",1,52.262499999999996,40000
1678,"lightsail",8,14393529,9.95,"2023-11-28 04:04:09.555198",1,54.5375,40000
1679,"lightsail",8,14393529,9.95,"2023-11-28 04:04:12.102843",1,54.5375,40000
1682,"lightsail",6,10796281,9.549999999999999,"2023-11-28 04:05:09.559784",1,52.65,40000
1683,"lightsail",6,10796281,9.614285714285714,"2023-11-28 04:05:12.556689",1,53.142857142857146,40000
1686,"lightsail",7,12596612,10.185714285714287,"2023-11-28 04:06:09.642342",1,58.4,40000
1687,"lightsail",8,14399761,10.287500000000001,"2023-11-28 04:06:12.109891",1,58.2875,40000
1690,"lightsail",7,12615478,10.142857142857142,"2023-11-28 04:07:09.558449",1,57.71428571428571,40000
1691,"lightsail",7,12610123,10.057142857142859,"2023-11-28 04:07:12.108111",1,57.78571428571428,40000
1694,"lightsail",8,14394916,10.424999999999999,"2023-11-28 04:08:09.554806",1,58.2375,40000
1697,"lightsail",7,12609533,12.385714285714286,"2023-11-28 04:09:09.553336",1,63.05714285714286,40000
1698,"lightsail",7,12609533,12.385714285714286,"2023-11-28 04:09:12.103614",1,63.05714285714286,40000
1701,"lightsail",7,12607531,11.571428571428571,"2023-11-28 04:10:09.55321",1,56.957142857142856,40000
1704,"lightsail",7,12598158,10.1,"2023-11-28 04:11:09.640515",1,58.228571428571435,40000
1705,"lightsail",8,14400799,9.9125,"2023-11-28 04:11:12.102143",1,58.4125,40000
1708,"lightsail",8,14416331,9.6375,"2023-11-28 04:12:09.561002",1,60.35,40000
1709,"lightsail",7,12613690,9.785714285714286,"2023-11-28 04:12:12.104565",1,60.44285714285714,40000
1712,"lightsail",7,12603128,9.799999999999999,"2023-11-28 04:13:09.553417",1,62.95714285714285,40000
1715,"lightsail",7,12604023,9.414285714285715,"2023-11-28 04:14:09.554183",1,63.42857142857143,40000
1718,"lightsail",7,12602273,9.642857142857142,"2023-11-28 04:15:09.554561",1,64.81428571428572,40000
1719,"lightsail",7,12602273,9.642857142857142,"2023-11-28 04:15:12.104933",1,64.81428571428572,40000
1722,"lightsail",7,12598808,9.357142857142858,"2023-11-28 04:16:09.553549",1,64.2,40000
1725,"lightsail",7,12595366,10.514285714285716,"2023-11-28 04:17:09.55977",1,66.41428571428571,40000
1726,"lightsail",8,14396909,10.325000000000001,"2023-11-28 04:17:12.147914",1,66.52499999999999,40000
1729,"lightsail",7,12605952,9.9,"2023-11-28 04:18:09.558695",1,67.35714285714286,40000
1730,"lightsail",7,12606497,9.985714285714284,"2023-11-28 04:18:12.102777",1,67.52857142857142,40000
1733,"lightsail",8,14397462,9.575000000000001,"2023-11-28 04:19:09.560615",1,68.2875,40000
1737,"lightsail",7,12610056,9.728571428571428,"2023-11-28 04:20:09.560076",1,68.10000000000001,40000
1741,"lightsail",7,12595833,10.071428571428571,"2023-11-28 04:21:10.038017",1,69.39999999999999,40000
1734,"lightsail",7,12595374,9.571428571428571,"2023-11-28 04:19:12.108141",1,68.25714285714285,40000
1738,"lightsail",7,12610056,9.728571428571428,"2023-11-28 04:20:12.353094",1,68.10000000000001,40000
1746,"lightsail",4,7194083,8.225,"2023-11-28 04:23:31.884576",1,32.525,40000
1747,"lightsail",4,7194083,8.225,"2023-11-28 04:23:34.298949",1,32.525,40000
1750,"lightsail",7,12605414,9.700000000000001,"2023-11-28 04:24:31.86574",1,39.15714285714286,40000
1751,"lightsail",7,12605414,9.700000000000001,"2023-11-28 04:24:34.288613",1,39.15714285714286,40000
1754,"lightsail",7,12599335,10.299999999999999,"2023-11-28 04:25:31.869722",1,41.87142857142857,40000
1755,"lightsail",7,12599335,10.299999999999999,"2023-11-28 04:25:34.29022",1,41.87142857142857,40000
1758,"lightsail",7,12606345,10.12857142857143,"2023-11-28 04:26:31.865752",1,43.81428571428571,40000
1759,"lightsail",7,12606345,10.12857142857143,"2023-11-28 04:26:37.659644",1,43.81428571428571,40000
